date,Southampton Football Club,Southampton,isPartial
2016-04-09 16:16:00,0,50,False
2016-04-09 16:24:00,0,46,False
2016-04-09 16:32:00,0,48,False
2016-04-09 16:40:00,0,49,False
2016-04-09 16:48:00,1,49,False
2016-04-09 16:56:00,0,48,False
2016-04-09 17:04:00,0,45,False
2016-04-09 17:12:00,0,45,False
2016-04-09 17:20:00,0,49,False
2016-04-09 17:28:00,0,44,False
2016-04-09 17:36:00,0,44,False
2016-04-09 17:44:00,0,45,False
2016-04-09 17:52:00,0,42,False
2016-04-09 18:00:00,0,41,False
2016-04-09 18:08:00,0,34,False
2016-04-09 18:16:00,0,40,False
2016-04-09 18:24:00,0,38,False
2016-04-09 18:32:00,0,40,False
2016-04-09 18:40:00,0,40,False
2016-04-09 18:48:00,0,40,False
2016-04-09 18:56:00,0,38,False
2016-04-16 13:04:00,0,60,False
2016-04-16 13:12:00,0,64,False
2016-04-16 13:20:00,0,64,False
2016-04-16 13:28:00,0,62,False
2016-04-16 13:36:00,0,73,False
2016-04-16 13:44:00,0,68,False
2016-04-16 13:52:00,0,80,False
2016-04-16 14:00:00,0,93,False
2016-04-16 14:08:00,0,80,False
2016-04-16 14:16:00,0,81,False
2016-04-16 14:24:00,0,81,False
2016-04-16 14:32:00,0,83,False
2016-04-16 14:40:00,0,74,False
2016-04-16 14:48:00,1,81,False
2016-04-16 14:56:00,0,82,False
2016-04-16 15:04:00,0,89,False
2016-04-16 15:12:00,1,98,False
2016-04-16 15:20:00,0,100,False
2016-04-16 15:28:00,0,98,False
2016-04-16 15:36:00,1,99,False
2016-04-16 15:44:00,1,92,False
2016-04-16 15:52:00,1,97,False
2016-04-16 16:00:00,0,80,False
2016-04-16 16:08:00,0,76,False
2016-04-16 16:16:00,0,69,False
2016-04-16 16:24:00,0,66,False
2016-04-16 16:32:00,0,63,False
2016-04-16 16:40:00,0,61,False
2016-04-16 16:48:00,0,59,False
2016-04-16 16:56:00,0,58,False
2016-04-16 17:04:00,0,55,False
2016-04-16 17:12:00,0,58,False
2016-04-16 17:20:00,0,54,False
2016-04-16 17:28:00,0,54,False
2016-04-16 17:36:00,0,53,False
2016-04-16 17:44:00,0,49,False
2016-04-16 17:52:00,0,55,False
2016-04-16 18:00:00,0,56,False
2016-04-16 18:08:00,0,50,False
2016-04-16 18:16:00,0,49,False
2016-04-16 18:24:00,0,51,False
2016-04-16 18:32:00,0,49,False
2016-04-16 18:40:00,0,48,False
2016-04-16 18:48:00,0,47,False
2016-04-16 18:56:00,0,47,False
2016-04-23 13:04:00,0,66,False
2016-04-23 13:12:00,0,63,False
2016-04-23 13:20:00,0,67,False
2016-04-23 13:28:00,0,59,False
2016-04-23 13:36:00,0,68,False
2016-04-23 13:44:00,0,70,False
2016-04-23 13:52:00,0,73,False
2016-04-23 14:00:00,0,86,False
2016-04-23 14:08:00,0,92,False
2016-04-23 14:16:00,0,92,False
2016-04-23 14:24:00,1,85,False
2016-04-23 14:32:00,0,88,False
2016-04-23 14:40:00,0,85,False
2016-04-23 14:48:00,1,92,False
2016-04-23 14:56:00,1,87,False
2016-04-23 15:04:00,0,90,False
2016-04-23 15:12:00,0,92,False
2016-04-23 15:20:00,0,91,False
2016-04-23 15:28:00,0,95,False
2016-04-23 15:36:00,1,95,False
2016-04-23 15:44:00,1,94,False
2016-04-23 15:52:00,0,100,False
2016-04-23 16:00:00,1,86,False
2016-04-23 16:08:00,0,74,False
2016-04-23 16:16:00,1,73,False
2016-04-23 16:24:00,0,68,False
2016-04-23 16:32:00,0,68,False
2016-04-23 16:40:00,1,68,False
2016-04-23 16:48:00,0,67,False
2016-04-23 16:56:00,0,64,False
2016-04-23 17:04:00,0,62,False
2016-04-23 17:12:00,0,61,False
2016-04-23 17:20:00,0,61,False
2016-04-23 17:28:00,0,61,False
2016-04-23 17:36:00,0,55,False
2016-04-23 17:44:00,0,61,False
2016-04-23 17:52:00,0,57,False
2016-04-23 18:00:00,0,55,False
2016-04-23 18:08:00,0,62,False
2016-04-23 18:16:00,0,60,False
2016-04-23 18:24:00,0,59,False
2016-04-23 18:32:00,0,58,False
2016-04-23 18:40:00,0,56,False
2016-04-23 18:48:00,0,57,False
2016-04-23 18:56:00,0,55,False
2016-05-01 14:00:00,0,23,False
2016-05-01 14:08:00,0,22,False
2016-05-01 14:16:00,0,22,False
2016-05-01 14:24:00,0,25,False
2016-05-01 14:32:00,0,26,False
2016-05-01 14:40:00,0,27,False
2016-05-01 14:48:00,0,30,False
2016-05-01 14:56:00,0,54,False
2016-05-01 15:04:00,0,45,False
2016-05-01 15:12:00,0,47,False
2016-05-01 15:20:00,0,50,False
2016-05-01 15:28:00,0,64,False
2016-05-01 15:36:00,0,60,False
2016-05-01 15:44:00,0,58,False
2016-05-01 15:52:00,0,74,False
2016-05-01 16:00:00,0,78,False
2016-05-01 16:08:00,0,62,False
2016-05-01 16:16:00,0,61,False
2016-05-01 16:24:00,0,57,False
2016-05-01 16:32:00,0,65,False
2016-05-01 16:40:00,0,77,False
2016-05-01 16:48:00,0,78,False
2016-05-01 16:56:00,1,100,False
2016-05-01 17:04:00,0,79,False
2016-05-01 17:12:00,0,73,False
2016-05-01 17:20:00,0,77,False
2016-05-01 17:28:00,0,62,False
2016-05-01 17:36:00,0,48,False
2016-05-01 17:44:00,0,42,False
2016-05-01 17:52:00,0,40,False
2016-05-01 18:00:00,0,34,False
2016-05-01 18:08:00,0,35,False
2016-05-01 18:16:00,0,31,False
2016-05-01 18:24:00,0,31,False
2016-05-01 18:32:00,0,28,False
2016-05-01 18:40:00,0,28,False
2016-05-01 18:48:00,0,28,False
2016-05-01 18:56:00,0,26,False
2016-05-01 19:04:00,0,24,False
2016-05-01 19:12:00,0,26,False
2016-05-01 19:20:00,0,26,False
2016-05-01 19:28:00,0,25,False
2016-05-01 19:36:00,0,24,False
2016-05-01 19:44:00,0,24,False
2016-05-01 19:52:00,0,24,False
2016-05-01 20:00:00,0,23,False
2016-05-08 11:04:00,0,38,False
2016-05-08 11:12:00,0,37,False
2016-05-08 11:20:00,0,36,False
2016-05-08 11:28:00,0,41,False
2016-05-08 11:36:00,0,40,False
2016-05-08 11:44:00,0,41,False
2016-05-08 11:52:00,0,43,False
2016-05-08 12:00:00,0,46,False
2016-05-08 12:08:00,0,47,False
2016-05-08 12:16:00,0,53,False
2016-05-08 12:24:00,0,74,False
2016-05-08 12:32:00,0,83,False
2016-05-08 12:40:00,0,77,False
2016-05-08 12:48:00,0,75,False
2016-05-08 12:56:00,0,72,False
2016-05-08 13:04:00,0,75,False
2016-05-08 13:12:00,1,67,False
2016-05-08 13:20:00,1,65,False
2016-05-08 13:28:00,0,67,False
2016-05-08 13:36:00,0,79,False
2016-05-08 13:44:00,0,84,False
2016-05-08 13:52:00,0,87,False
2016-05-08 14:00:00,0,100,False
2016-05-08 14:08:00,0,92,False
2016-05-08 14:16:00,0,89,False
2016-05-08 14:24:00,0,94,False
2016-05-08 14:32:00,0,71,False
2016-05-08 14:40:00,0,60,False
2016-05-08 14:48:00,0,54,False
2016-05-08 14:56:00,0,50,False
2016-05-08 15:04:00,0,42,False
2016-05-08 15:12:00,0,42,False
2016-05-08 15:20:00,0,41,False
2016-05-08 15:28:00,0,39,False
2016-05-08 15:36:00,0,37,False
2016-05-08 15:44:00,0,37,False
2016-05-08 15:52:00,0,39,False
2016-05-08 16:00:00,0,37,False
2016-05-08 16:08:00,0,33,False
2016-05-08 16:16:00,0,34,False
2016-05-08 16:24:00,0,32,False
2016-05-08 16:32:00,0,35,False
2016-05-08 16:40:00,0,35,False
2016-05-08 16:48:00,0,35,False
2016-05-08 16:56:00,0,33,False
2016-05-15 13:04:00,0,53,False
2016-05-15 13:12:00,0,53,False
2016-05-15 13:20:00,0,49,False
2016-05-15 13:28:00,0,52,False
2016-05-15 13:36:00,0,50,False
2016-05-15 13:44:00,0,57,False
2016-05-15 13:52:00,0,62,False
2016-05-15 14:00:00,0,71,False
2016-05-15 14:08:00,0,74,False
2016-05-15 14:16:00,1,72,False
2016-05-15 14:24:00,1,78,False
2016-05-15 14:32:00,0,75,False
2016-05-15 14:40:00,1,76,False
2016-05-15 14:48:00,1,75,False
2016-05-15 14:56:00,1,75,False
2016-05-15 15:04:00,1,77,False
2016-05-15 15:12:00,1,85,False
2016-05-15 15:20:00,1,86,False
2016-05-15 15:28:00,1,85,False
2016-05-15 15:36:00,1,93,False
2016-05-15 15:44:00,1,94,False
2016-05-15 15:52:00,1,100,False
2016-05-15 16:00:00,1,88,False
2016-05-15 16:08:00,0,72,False
2016-05-15 16:16:00,1,71,False
2016-05-15 16:24:00,1,72,False
2016-05-15 16:32:00,1,65,False
2016-05-15 16:40:00,1,69,False
2016-05-15 16:48:00,0,60,False
2016-05-15 16:56:00,1,59,False
2016-05-15 17:04:00,1,56,False
2016-05-15 17:12:00,0,56,False
2016-05-15 17:20:00,0,60,False
2016-05-15 17:28:00,1,53,False
2016-05-15 17:36:00,1,57,False
2016-05-15 17:44:00,1,52,False
2016-05-15 17:52:00,0,52,False
2016-05-15 18:00:00,0,58,False
2016-05-15 18:08:00,0,53,False
2016-05-15 18:16:00,0,56,False
2016-05-15 18:24:00,0,58,False
2016-05-15 18:32:00,0,51,False
2016-05-15 18:40:00,0,52,False
2016-05-15 18:48:00,0,56,False
2016-05-15 18:56:00,0,53,False
